record_id,state,district,block_taluka,station_location,longitude,latitude,year,month,season,ph,ec_us_cm,tds_mg_l,cl_mg_l,no3_mg_l,so4_mg_l,f_mg_l,total_hardness_mg_l,fe_mg_l,as_ppb,u_ppb,rainfall_mm,rainfall_source,rainfall_year,health_value,health_indicator,health_source,health_year,water_source,water_year,data_availability_status,data_type,rainfall_anomaly,rainfall_change,anomaly_score,abnormal_pattern_flag,risk_score,health_risk_component,water_risk_component,env_risk_component,hist_risk_component,vuln_risk_component,abnormal_risk_component,risk_class
REAL_WQ_77,Andhra Pradesh,Bapatla,Addanki,Addanki Pz,79.9723,15.8273,2024,Pre-Monsoon,Pre-Monsoon,7.45,1020.0,571.0,46.0,39.0,32.0,0.7,201.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.107,0,26.0,0.33,0.01,0.48,0.25,0.35,0.08,LOW
REAL_WQ_78,Andhra Pradesh,Bapatla,Amruthaluru,Govada,80.6675,16.0698,2024,Pre-Monsoon,Pre-Monsoon,7.68,1351.0,836.0,148.0,4.0,128.0,0.38,425.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.105,0,27.1,0.33,0.06,0.48,0.25,0.35,0.08,LOW
REAL_WQ_79,Andhra Pradesh,Bapatla,Chinaganjam,Kadavakuduru,80.2543,15.7264,2024,Pre-Monsoon,Pre-Monsoon,7.72,1666.0,1084.0,209.0,62.0,92.0,1.01,254.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.061,0,30.6,0.33,0.17,0.48,0.25,0.35,0.19,MODERATE
REAL_WQ_80,Andhra Pradesh,Bapatla,Kollur,Kolluru,80.8049,16.1667,2024,Pre-Monsoon,Pre-Monsoon,7.51,1793.0,1076.0,222.0,9.0,286.0,0.26,308.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.106,0,28.1,0.33,0.1,0.48,0.25,0.35,0.08,LOW
REAL_WQ_81,Andhra Pradesh,Bapatla,Korisapadu,Medarmetla,80.0156,15.7283,2024,Pre-Monsoon,Pre-Monsoon,7.41,1980.0,898.0,231.0,76.0,65.0,0.64,465.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.088,0,31.1,0.33,0.21,0.48,0.25,0.35,0.12,MODERATE
REAL_WQ_82,Andhra Pradesh,Bapatla,Nizampatnam,Nijampatnam,80.6639,15.9024,2024,Pre-Monsoon,Pre-Monsoon,7.56,2170.0,1372.0,339.0,85.0,47.0,0.21,350.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.054,0,34.5,0.33,0.33,0.48,0.25,0.35,0.2,MODERATE
REAL_WQ_83,Andhra Pradesh,Bapatla,Repalle,Repalle,80.8397,16.0288,2024,Pre-Monsoon,Pre-Monsoon,7.55,4686.0,2845.0,807.0,15.0,316.0,0.79,753.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.057,1,33.8,0.33,0.25,0.48,0.25,0.35,0.47,MODERATE
REAL_WQ_84,Andhra Pradesh,Bapatla,Vetapalem,Veta Palem,80.3047,15.7742,2024,Pre-Monsoon,Pre-Monsoon,7.65,2050.0,1193.0,336.0,35.0,127.0,0.09,226.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.075,0,28.9,0.33,0.12,0.48,0.25,0.35,0.15,LOW
REAL_WQ_85,Andhra Pradesh,Chittoor,Bangarupalem,Bangarupalem,78.9086,13.1906,2024,Pre-Monsoon,Pre-Monsoon,7.5,547.0,314.0,62.0,1.0,16.0,0.29,117.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.12,0,25.5,0.33,0.0,0.48,0.25,0.35,0.05,LOW
REAL_WQ_86,Andhra Pradesh,Chittoor,Bangarupalem,Bangarupalem,78.9046,13.1867,2024,Pre-Monsoon,Pre-Monsoon,7.36,613.0,370.0,64.0,11.0,35.0,0.09,180.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.118,0,25.5,0.33,0.0,0.48,0.25,0.35,0.05,LOW
REAL_WQ_87,Andhra Pradesh,Chittoor,Karvetinagar,Karvetinagar,79.4531,13.4262,2024,Pre-Monsoon,Pre-Monsoon,6.9,920.0,516.0,3.0,1.0,1.0,0.5,452.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.071,0,26.2,0.33,0.0,0.48,0.25,0.35,0.16,LOW
REAL_WQ_88,Andhra Pradesh,Chittoor,Nagri,Bugga Agraharam,79.6222,13.3313,2024,Pre-Monsoon,Pre-Monsoon,6.94,3763.0,2049.0,351.0,156.0,357.0,0.76,1172.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.098,1,40.6,0.33,0.5,0.48,0.25,0.35,0.56,MODERATE
REAL_WQ_89,Andhra Pradesh,Chittoor,Palamner,Palamaneru,78.2075,13.2075,2024,Pre-Monsoon,Pre-Monsoon,6.95,1882.0,1262.0,216.0,75.0,164.0,0.68,726.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.028,0,33.2,0.33,0.26,0.48,0.25,0.35,0.27,MODERATE
REAL_WQ_90,Andhra Pradesh,Chittoor,Peddapanjani,T.Kothur,78.6831,13.3507,2024,Pre-Monsoon,Pre-Monsoon,7.15,1201.0,681.0,120.0,13.0,75.0,1.0,296.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.099,0,26.5,0.33,0.03,0.48,0.25,0.35,0.1,LOW
REAL_WQ_91,Andhra Pradesh,Chittoor,Ramakuppam,Virnmala,78.535,12.7762,2024,Pre-Monsoon,Pre-Monsoon,7.33,928.0,540.0,34.0,6.0,40.0,1.39,234.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.123,0,25.6,0.33,0.01,0.48,0.25,0.35,0.04,LOW
REAL_WQ_92,Andhra Pradesh,Chittoor,Sriranharajupuram,Katikapally,79.2544,13.3095,2024,Pre-Monsoon,Pre-Monsoon,7.17,1429.0,805.0,118.0,42.0,34.0,1.83,430.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.088,0,28.2,0.33,0.09,0.48,0.25,0.35,0.12,LOW
REAL_WQ_93,Andhra Pradesh,Chittoor,Venkatgirikota,Venkatgirikota,78.4793,13.0008,2024,Pre-Monsoon,Pre-Monsoon,7.0,1837.0,1217.0,433.0,25.0,91.0,0.3,548.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.056,0,29.3,0.33,0.12,0.48,0.25,0.35,0.2,LOW
REAL_WQ_94,Andhra Pradesh,East,Godavari,Gokavaram Bhavugipet-DW13,81.8467,17.2033,2024,Pre-Monsoon,Pre-Monsoon,7.22,2288.0,1360.0,382.0,26.0,71.0,0.08,603.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.069,0,29.7,0.33,0.14,0.48,0.25,0.35,0.17,LOW
REAL_WQ_95,Andhra Pradesh,East,Godavari,Gopalapuram Chityala-DW14,81.5939,17.0847,2024,Pre-Monsoon,Pre-Monsoon,7.44,1044.0,622.0,85.0,42.0,82.0,0.1,349.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.106,0,26.2,0.33,0.02,0.48,0.25,0.35,0.08,LOW
REAL_WQ_96,Andhra Pradesh,East,Godavari,Gopalapuram Dondapudi-DW14,81.5483,17.2033,2024,Pre-Monsoon,Pre-Monsoon,7.43,2091.0,1230.0,241.0,46.0,91.0,0.11,504.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.083,0,29.1,0.33,0.13,0.48,0.25,0.35,0.14,LOW
REAL_WQ_97,Andhra Pradesh,East,Godavari,Nidadavole Munipalli-DW13,81.7136,16.8642,2024,Pre-Monsoon,Pre-Monsoon,7.2,3289.0,1878.0,748.0,2.0,141.0,0.03,843.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.003,1,32.7,0.33,0.23,0.48,0.25,0.35,0.34,MODERATE
REAL_WQ_98,Andhra Pradesh,East,Godavari,Rajahmundry(U) Rajmundry Main road 2013DW,81.8044,17.0508,2024,Pre-Monsoon,Pre-Monsoon,7.36,1280.0,735.0,122.0,4.0,41.0,0.01,362.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.116,0,26.5,0.33,0.04,0.48,0.25,0.35,0.06,LOW
REAL_WQ_99,Andhra Pradesh,Eluru,Buttayagudem,Buttayagudem,81.3188,17.1988,2024,Pre-Monsoon,Pre-Monsoon,7.5,1046.0,664.0,75.0,16.0,77.0,0.24,354.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.116,0,26.2,0.33,0.03,0.48,0.25,0.35,0.06,LOW
REAL_WQ_100,Andhra Pradesh,Eluru,Jangareddigudem,Jangareddygudem,81.3014,17.121,2024,Pre-Monsoon,Pre-Monsoon,7.96,972.0,626.0,116.0,64.0,55.0,0.51,283.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.005,0,29.6,0.33,0.11,0.48,0.25,0.35,0.32,LOW
REAL_WQ_101,Andhra Pradesh,Eluru,Koyyalagudem,Kanapuram,81.4176,17.1878,2024,Pre-Monsoon,Pre-Monsoon,7.43,1632.0,1024.0,214.0,29.0,103.0,0.94,525.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.111,0,27.8,0.33,0.09,0.48,0.25,0.35,0.07,LOW
REAL_WQ_102,Andhra Pradesh,Eluru,Lingapalem,Dharmajigudem,80.935,16.8933,2024,Pre-Monsoon,Pre-Monsoon,7.66,1013.0,489.0,72.0,15.0,33.0,0.32,222.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.108,0,25.6,0.33,0.0,0.48,0.25,0.35,0.08,LOW
REAL_WQ_103,Andhra Pradesh,Eluru,Mandavalli,Kaikaluru1,81.2006,16.5451,2024,Pre-Monsoon,Pre-Monsoon,7.39,3073.0,2073.0,538.0,72.0,332.0,0.24,563.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.015,0,36.1,0.33,0.37,0.48,0.25,0.35,0.3,MODERATE
REAL_WQ_104,Andhra Pradesh,Eluru,Mandavalli,Mandavalli,81.1638,16.5178,2024,Pre-Monsoon,Pre-Monsoon,7.25,2843.0,1344.0,468.0,23.0,142.0,0.53,624.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.048,0,29.9,0.33,0.14,0.48,0.25,0.35,0.22,LOW
REAL_WQ_105,Andhra Pradesh,Eluru,Mudinepalle,Bomminampadu,81.2171,16.4735,2024,Pre-Monsoon,Pre-Monsoon,7.29,5015.0,3172.0,955.0,92.0,428.0,0.28,853.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.1,1,39.7,0.33,0.46,0.48,0.25,0.35,0.57,MODERATE
REAL_WQ_106,Andhra Pradesh,Eluru,Mudinepalle,Singarayapalem (Babaji Mattam),81.1516,16.4108,2024,Pre-Monsoon,Pre-Monsoon,7.14,3239.0,1975.0,389.0,138.0,255.0,0.21,639.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.043,1,39.8,0.33,0.5,0.48,0.25,0.35,0.43,MODERATE
REAL_WQ_107,Andhra Pradesh,Eluru,Ungutur,Kaikaram - Pz 2,81.3642,16.8114,2024,Pre-Monsoon,Pre-Monsoon,7.3,1871.0,1140.0,356.0,68.0,116.0,0.34,559.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.089,0,31.2,0.33,0.21,0.48,0.25,0.35,0.12,MODERATE
REAL_WQ_108,Andhra Pradesh,Guntur,Amruthalur,Inturu,80.6199,16.0597,2024,Pre-Monsoon,Pre-Monsoon,7.74,506.0,256.0,19.0,52.0,20.0,0.14,82.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.051,0,33.1,0.33,0.03,0.48,0.65,0.35,0.21,MODERATE
REAL_WQ_109,Andhra Pradesh,Guntur,Chebrolu,Narakoduru,80.5145,16.2257,2024,Pre-Monsoon,Pre-Monsoon,7.48,1752.0,1107.0,208.0,129.0,128.0,0.37,363.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.045,0,41.2,0.33,0.35,0.48,0.65,0.35,0.23,MODERATE
REAL_WQ_110,Andhra Pradesh,Guntur,Guntur,Guntur,80.4319,16.2986,2024,Pre-Monsoon,Pre-Monsoon,7.44,6620.0,3988.0,1802.0,6.0,574.0,0.4,1452.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.123,1,40.6,0.33,0.25,0.48,0.65,0.35,0.62,MODERATE
REAL_WQ_111,Andhra Pradesh,Guntur,Guntur,Nallapadu,80.3739,16.3057,2024,Pre-Monsoon,Pre-Monsoon,7.46,1373.0,709.0,117.0,3.0,60.0,0.84,360.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.117,0,32.4,0.33,0.03,0.48,0.65,0.35,0.06,MODERATE
REAL_WQ_112,Andhra Pradesh,Guntur,Guntur,Phanidharam,80.3969,16.3606,2024,Pre-Monsoon,Pre-Monsoon,7.5,3600.0,2285.0,774.0,56.0,473.0,0.46,687.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.017,1,40.6,0.33,0.3,0.48,0.65,0.35,0.37,MODERATE
REAL_WQ_113,Andhra Pradesh,Guntur,Kollipara,Kollipara,80.7496,16.2866,2024,Pre-Monsoon,Pre-Monsoon,7.51,2134.0,1222.0,189.0,17.0,93.0,0.04,254.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.087,0,34.9,0.33,0.12,0.48,0.65,0.35,0.13,MODERATE
REAL_WQ_114,Andhra Pradesh,Guntur,Medikonduru,Medikondur,80.3024,16.3455,2024,Pre-Monsoon,Pre-Monsoon,7.41,2260.0,1228.0,272.0,100.0,168.0,0.37,456.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.063,0,41.5,0.33,0.37,0.48,0.65,0.35,0.18,MODERATE
REAL_WQ_115,Andhra Pradesh,Guntur,Nadendla,Satulur,80.1232,16.253,2024,Pre-Monsoon,Pre-Monsoon,7.55,2428.0,1504.0,274.0,23.0,239.0,1.11,279.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.064,0,36.4,0.33,0.17,0.48,0.65,0.35,0.18,MODERATE
REAL_WQ_116,Andhra Pradesh,Guntur,Phirangipuram,Pirangipuram (Repudi),80.2565,16.2881,2024,Pre-Monsoon,Pre-Monsoon,7.52,2361.0,1350.0,415.0,44.0,135.0,1.44,597.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.072,0,35.6,0.33,0.14,0.48,0.65,0.35,0.16,MODERATE
REAL_WQ_117,Andhra Pradesh,Guntur,Ponnuru,Kattempudi,80.5453,16.0938,2024,Pre-Monsoon,Pre-Monsoon,6.95,2714.0,1544.0,387.0,68.0,344.0,0.3,603.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.002,1,39.9,0.33,0.28,0.48,0.65,0.35,0.34,MODERATE
REAL_WQ_118,Andhra Pradesh,Guntur,Prathipadu,Prattipadu,80.3318,16.1803,2024,Pre-Monsoon,Pre-Monsoon,7.48,5660.0,3642.0,1259.0,217.0,634.0,0.89,1207.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.17,1,47.4,0.33,0.5,0.48,0.65,0.35,0.73,MODERATE
REAL_WQ_119,Andhra Pradesh,Guntur,Tadikonda,Ponnekallu,80.4022,16.4043,2024,Pre-Monsoon,Pre-Monsoon,7.53,2654.0,1611.0,355.0,119.0,220.0,0.32,570.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.014,0,43.6,0.33,0.44,0.48,0.65,0.35,0.3,MODERATE
REAL_WQ_120,Andhra Pradesh,Guntur,Tenali,Sekuru,80.5875,16.2697,2024,Pre-Monsoon,Pre-Monsoon,7.77,2195.0,1358.0,279.0,55.0,291.0,0.24,338.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.043,0,37.1,0.33,0.19,0.48,0.65,0.35,0.23,MODERATE
REAL_WQ_121,Andhra Pradesh,Guntur,Thulluru,Mandhadam,80.5316,16.5144,2024,Pre-Monsoon,Pre-Monsoon,7.7,2075.0,1085.0,223.0,10.0,30.0,0.54,155.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.078,0,34.4,0.33,0.1,0.48,0.65,0.35,0.15,MODERATE
REAL_WQ_122,Andhra Pradesh,Guntur,Thulluru,Pedda Parimi,80.4551,16.4598,2024,Pre-Monsoon,Pre-Monsoon,7.78,5303.0,3534.0,1005.0,209.0,813.0,1.31,664.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.192,1,47.7,0.33,0.5,0.48,0.65,0.35,0.78,MODERATE
REAL_WQ_123,Andhra Pradesh,Kakinada,Gollaprolu,Gollaprolu,82.2833,17.1694,2024,Pre-Monsoon,Pre-Monsoon,7.4,4236.0,2675.0,1053.0,21.0,155.0,0.04,1060.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.035,1,33.6,0.33,0.25,0.48,0.25,0.35,0.42,MODERATE
REAL_WQ_124,Andhra Pradesh,Kakinada,Kakinada,(Rural) Kasinadhapuram,82.2306,16.925,2024,Pre-Monsoon,Pre-Monsoon,7.66,2854.0,1664.0,613.0,49.0,150.0,0.02,536.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.027,0,31.9,0.33,0.21,0.48,0.25,0.35,0.27,MODERATE
REAL_WQ_125,Andhra Pradesh,Kakinada,Kakinada(U),Anjaneyanagar 2012,82.25,17.0,2024,Pre-Monsoon,Pre-Monsoon,7.45,1557.0,854.0,220.0,23.0,105.0,0.01,353.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.107,0,27.1,0.33,0.06,0.48,0.25,0.35,0.08,LOW
